Class,Method,Smell,LOC,CC,EC,NOP,Tecnicas,Commit,Refactoring,Left Side,Right Side,Full Message
org.phenotips.configuration.internal.global.DefaultRecordSection,getAllElements,null,9,2,7,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.PhenoTipsPatient,getDisorders,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.controller.IdentifiersController,readJSON,null,9,2,6,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,rightLateralityScoliosis,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.permissions.internal.access.EditAccessLevelTest,toStringTest,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.controller.SpecificityController,getName,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.obo2solr.TermData,clear,null,4,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
com.xpn.xwiki.web.XWikiServletURLFactory,init,null,8,2,4,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.xwiki.users.internal.InvalidUserTest,toStringIsDocumentName,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.events.PatientChangedEventTest,getEventType,null,6,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.xwiki.users.internal.WikiUserManager,getGlobalReference,null,3,1,3,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.controller.FamilyHistoryController,getName,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.events.internal.PatientDeletingEventSource,getEvents,null,3,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.xwiki.users.internal.WikiUserTest,rightProfileURIIsReturned,null,3,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.events.internal.PatientCreatedEventSourceTest,doesntFireWhenPatientTemplateIsCreated,null,10,1,8,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.xwiki.users.internal.MetaUserManagerTest,differentDefaultUserManager,null,13,1,8,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.obo2solr.maps.DivideMapOperator,applyToValues,null,8,2,3,2,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,getSittingPctl,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.events.internal.PatientDeletedEventSourceTest,doesntFireWhenPatientTemplateIsDeleted,null,12,1,8,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.push.internal.DefaultPatientPushHistory,getRemotePatientURL,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.hpoa.ontology.HPO,initialize,null,4,1,0,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.events.internal.PatientDeletingEventSourceTest,hasProperName,null,3,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordViewPage,getDiagnosisAdditionalComments,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
com.xpn.xwiki.web.XWikiServletURLFactory,encode,null,3,1,3,2,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.OmimInformationContentPatientScorerTest,getScoreUsesInformationContent,null,5,1,4,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.measurements.internal.EarLengthTest,testValueToStandardDeviation,null,8,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.measurements.internal.HeadCircumferenceTest,testIsDoubleSided,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.security.authorization.ModularRightServiceImpl,resolveUserName,null,3,1,4,2,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.ontology.internal.solr.LazySolrTermSet,size,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.measurements.internal.InnerCanthalDistanceMeasurementHandler,getName,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.export.internal.SpreadsheetExporter,processMainSheet,null,8,1,6,2,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordViewPage,getWolfSyndrome,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.measurements.internal.BMITest,testPercentileComputation,null,19,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.storage.migrators.internal.HibernateDeletedAttachmentsReader,remove,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.controller.SpecificityController,save,null,2,1,1,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.ontology.internal.GeneNomenclature,generateQuery,null,7,2,5,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.events.PatientChangingEventTest,getPatient,null,6,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.PhenoTipsFeature,getType,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,closeBrowseRelatedTerms,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.measurements.internal.WeightTest,testValueToPercentile,null,12,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.DictionaryPatientData,dictionaryIterator,null,6,2,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.xwiki.users.internal.WikiUserTest,nameIsTrimmedLastName,null,7,1,4,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.ontology.internal.solr.LazySolrTermSet,contains,null,9,3,5,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.storage.migrators.internal.HibernateAttachmentsReader,discardAllData,null,19,3,4,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.integration.lims247.internal.RemoteSynchronizationEventListener,getSubmitURL,null,7,2,3,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.push.internal.DefaultPushServerResponse,isActionFailed,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.xwiki.users.internal.MetaUserManagerTest,emptyIdentifierReturnsInvalidUser,null,5,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.hpoa.annotation.AbstractHPOAnnotation,getOntology,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
com.xpn.xwiki.web.XWikiServletResponse,containsHeader,null,3,1,3,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.xwiki.users.internal.InvalidUser,getAttribute,null,3,1,2,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.hpoa.utils.graph.BGraph,getNodes,null,3,1,3,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.events.internal.PatientDeletedEventSource,getEvents,null,3,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.tools.PropertyDisplayer,isSection,null,3,1,5,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.PhenoTipsFeatureTest,setup,null,20,1,5,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
com.xpn.xwiki.plugin.skinx.AbstractSkinExtensionPlugin,getParametersMap,null,4,1,3,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.controller.PatientNameController,getName,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.ontology.internal.solr.AbstractSolrOntologyService,size,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.ontology.internal.solr.SolrQueryUtilsTest,testEnhanceParamsWithNull,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.controller.APGARController,getProperties,null,6,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,severitySeizures,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.export.internal.SheetAssembler,generateHeader,null,21,3,6,2,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.hpoa.utils.graph.BGraph,addNode,null,4,1,3,2,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.measurements.internal.DefaultMeasurementsChartConfigurationsFactory,getUpperAgeLimit,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.permissions.script.SecurePatientAccess,getCollaborators,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.events.internal.PatientChangedEventSourceTest,doesntFireWhenPatientTemplateChanges,null,10,1,8,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.security.authorization.internal.DefaultAuthorizationServiceTest,resetMocks,null,9,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordViewPage,getDysplasticTestes,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.hpoa.annotation.AbstractHPOAnnotation,getAnnotations,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
com.xpn.xwiki.web.XWikiServletResponse,getLocale,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.receive.internal.DefaultReceivePatientData,getMainConfiguration,null,15,3,7,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.configuration.script.RecordConfigurationManagerScriptServiceTest,getActiveConfiguration,null,6,1,5,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
com.xpn.xwiki.user.impl.xwiki.MyPersistentLoginManager,isTrue,null,3,1,2,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.hpoa.utils.maps.AbstractNumericValueMap,getMax,null,6,2,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.ontology.internal.GeneNomenclature,getInfo,null,18,3,8,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.storage.migrators.internal.LegacyXWikiConfigurationSourceTest,defaultValueIsUsedWhenPropertyIsNotDefined,null,4,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.groups.script.GroupManagerScriptServiceTest,getGroupsForUser,null,8,1,7,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.permissions.internal.DefaultPatientAccessHelper,getXWikiContext,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordViewPage,getMeasurementsPalpebralFissureLength,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.measurements.internal.DefaultMeasurementsChartConfigurationsFactory,getAgeTickStep,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,setHorseshoeKidneyNO,null,3,1,0,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.events.PatientCreatingEventTest,getAuthor,null,6,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.configuration.internal.configured.ConfiguredRecordElementTest,isEnabledWithNoOverrides,null,14,1,8,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordViewPage,getMeasurementsRightPalmLength,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.permissions.internal.DefaultOwnerTest,toStringTest,null,4,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,setOMIMDisorderWolfSyndrome,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
com.xpn.xwiki.web.XWikiServletResponse,encodeURL,null,3,1,2,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordViewPage,getMeasurementsRightEarLength,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.events.PatientDeletingEventTest,setup,null,4,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.tools.PropertyDisplayer,isField,null,3,1,4,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.PatientBirthdateUpdater,getParameter,null,12,3,6,2,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.ontology.internal.solr.LazySolrTermSet,toArray,null,4,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.groups.internal.DefaultGroupManagerTest,getGroupWithNullReference,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.controller.PrenatalPhenotypeController,getCodeFields,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.measurements.MeasurementsScriptServiceTest,testGetWithNonExistentHint,null,7,1,8,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.components.ComponentManagerRegistry,getEvents,null,3,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.export.internal.DataCell,getValue,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.storage.migrators.internal.LegacyXWikiConfigurationSourceTest,getStringProperty,null,4,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,setColobomaNO,null,3,1,0,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.tools.FormField,toString,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.controller.SpecificityControllerTest,loadWithNoSpecificityDoesNothing,null,4,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.ontology.internal.GeneNomenclature,getVersion,null,4,2,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.solr.AbstractSolrScriptService,getSolrLocation,null,7,2,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.receive.internal.DefaultReceivePatientData,getUserTokenLifetime,null,6,2,2,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,setScoliosisYes,null,3,1,0,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.push.internal.DefaultPushServerSendPatientResponse,isActionFailed_knownReason,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
com.xpn.xwiki.web.XWikiServletResponse,setDateHeader,null,3,1,3,2,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,checkMoreInfoGestation,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.measurements.internal.DefaultMeasurementsChartConfigurationsFactoryTest,loadChartWithInvalidMeasurement,null,5,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.script.PatientDataScriptServiceTest,getPatientByIdForwardsCalls,null,6,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,setAbnormalityOfTheVertebralColumnNO,null,3,1,0,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,setMeasurementInnerCanthalDistance,null,4,1,2,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.xwiki.users.internal.MetaUserManagerTest,getUserFromUsernameWithNoManagers,null,11,1,7,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.ontology.internal.solr.DefaultSolrCoreContainerHandler,getContainer,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.securestorage.LocalLoginToken,getTimeCreated,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,temporalPatternHemihypertrophy,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.permissions.internal.visibility.HiddenVisibility,getName,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.ontology.internal.solr.EthnicityOntology,getAliases,null,6,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.tools.FormData,setDocument,null,3,1,2,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.push.script.PushPatientScriptService,getPatientPushHistory,null,3,1,3,2,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,getLeftFootPctl,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.controller.PrenatalPhenotypeController,getProperties,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,setCriDuChatFromTop,null,4,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.storage.migrators.internal.LegacyXWikiConfigurationSourceTest,getKeysReturnsEachKeyOnce,null,10,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.measurements.internal.HeightTest,testValueToPercentile,null,11,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.obo2solr.maps.CounterMap,addTo,null,9,2,2,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.permissions.internal.access.NoAccessLevelTest,toStringTest,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.push.internal.DefaultPushPatientService,getPatientPushHistory,null,5,2,5,2,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.integration.lims247.internal.LimsSynchronizationEventListener,getRegisteredServers,null,10,2,7,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.ontology.internal.GeneNomenclatureTest,getSizeWithErrorReturnsNegative1,null,5,1,4,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.permissions.internal.DefaultCollaboratorTest,getUser,null,4,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,abnormalFacialShapeAddDetails,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.PhenoTipsPatientRepository,createNewPatient,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.ncbieutils.internal.AbstractSpecializedNCBIEUtilsAccessService,fixCase,null,9,4,2,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.ontology.internal.solr.SolrQueryUtilsTest,testEnhanceParamsDoesntReplaceExistingValues,null,13,1,4,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.controller.GeneListController,getName,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.tools.FormData,getPositivePropertyName,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.measurements.internal.R45190PhenoTips362DataMigration,getDescription,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.storage.migrators.internal.LegacyXWikiConfigurationSourceTest,isEmpty,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.controller.PrenatalPerinatalHistoryController,getCodeFields,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,polygenicInheritance,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.script.PatientSpecificityScriptService,getValue,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.hpoa.annotation.PrettyPrint,printMap,null,5,2,3,2,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.xwiki.users.internal.WikiUserManager,initialize,null,4,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.measurements.internal.AbstractMeasurementHandler,getLMSList,null,6,3,3,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.hpoa.ontology.Node,hasParent,null,3,1,3,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,checkMoreInfoGlobalAgeOfOnset,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.security.authorization.internal.DefaultAuthorizationServiceTest,setupMocks,null,5,1,4,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.controller.ContactInformationControllerTest,loadWithGuestOwner,null,10,1,6,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.ontology.internal.solr.DefaultSolrOntologyServiceInitializer,getServer,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.events.internal.PatientDeletedEventSourceTest,doesntFireWhenNonPatientDocumentsAreDeleted,null,12,1,8,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.permissions.internal.DefaultOwnerTest,getUserWithNull,null,4,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.events.internal.PatientCreatingEventSourceTest,doesntFireWhenPatientTemplateIsBeingCreated,null,10,1,8,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.ontology.internal.solr.AbstractSolrOntologyService,reindex,null,3,1,3,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.permissions.internal.access.OwnerAccessLevelTest,isAssignable,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.permissions.internal.DefaultOwnerTest,toStringUsesNobodyForGuests,null,4,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.IndexedPatientData,getValue,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.measurements.MeasurementsScriptServiceTest,testGetAvailableMeasurementNamesWithNull,null,9,1,6,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.controller.EthnicityController,getCodeFields,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.permissions.internal.R54590PhenoTips931DataMigrationTest,getVersion,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.receive.script.ReceivePatientDataScriptService,receivePatient,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.permissions.internal.DefaultPermissionsManager,listVisibilityOptions,null,10,2,5,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordViewPage,goToEditPagePrenatalHistory,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.storage.migrators.internal.LegacyXWikiConfigurationSourceTest,emptyConfigurationIsOK,null,8,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.ontology.internal.solr.HumanPhenotypeOntology,getName,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.permissions.internal.OwnerUpdateEventListenerTest,listensForPatientCreation,null,5,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,checkIfClinicalSymptomsAndPhysicalFindingsExpanded,null,9,2,3,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.events.AbstractPatientEvent,getPatient,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.R50290PhenoTips477DataMigration,hibernateMigrate,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.obo2solr.maps.AbstractCollectionMap,safeGet,null,4,2,2,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,getRightEarPctl,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.push.script.PushPatientScriptService,getLocalPatientJSON,null,3,1,3,2,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.securestorage.LocalLoginToken,getLocalUserName,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.ontology.internal.solr.SolrQueryUtilsTest,testApplySpellcheckSuggestions,null,7,1,4,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,checkAllPhenotypesCollapsed,null,10,2,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.export.internal.ConversionHelpers,integerToStrBool,null,14,4,2,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordViewPage,getMeasurementsWeight,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.xwiki.users.internal.WikiUserTest,setUp,null,19,1,0,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.security.authorization.ModularRightServiceImplTest,checkAccessWithNullUserAndValidAuthentication,null,7,1,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,closeMoreInfoGlobalAgeOfOnset,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.ontology.internal.solr.MendelianInheritanceInMan,getTerm,null,10,3,3,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.permissions.script.SecurePatientAccess,addCollaborator,null,6,2,4,2,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.controller.GlobalQualifiersController,writeJSON,null,3,1,2,2,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordViewPage,getMeasurementsArmSpan,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.test.po.PatientRecordEditPage,hypsarrhythmiaNO,null,3,1,1,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.internal.PhenoTipsPatient,loadSerializers,null,8,2,3,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.permissions.internal.RightsUpdateEventListener,findMissingRights,null,9,3,4,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.xwiki.users.internal.WikiUserManagerTest,setupMocks,null,3,1,1,1,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.data.events.PatientDeletedEventTest,matches,null,18,1,7,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
org.phenotips.hpoa.utils.graph.BGraph,size,null,3,1,2,0,null,7c210afb0c146565564d879025c4b268f334ce38,,,,
