Tecnicas,Design Role,Classe,Método,LOC,CC,Efferent,NOP,Problema de Design
 V ,[VALIDATOR],org.openmrs.validator.DiagnosisValidator,validate,25,8,5,2,Metodo Longo
" A, R, V, X ",UPDATEVISITOR,org.openmrs.util.DatabaseUpdater,executeChangelog,55,1,0,5,Muitos Parametros
 V ,SERVICE,org.openmrs.api.impl.CohortServiceImpl,notifyPatientUnvoided,11,2,8,3,Muitos Parametros
 V ,TEST,org.openmrs.validator.ConceptValidatorTest,validate_shouldPassForANewConceptWithAMapCreatedWithDeprecatedConceptMapMethods,11,1,9,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.openmrs.module.web.WebModuleUtil,refreshWAC,25,7,10,3,Muitos Parametros
 V ,SERVICE,org.openmrs.api.impl.UserServiceImpl,checkPrivileges,26,10,10,1,Metodo Longo
" A, R, V, X ",URLCLASSLOADER,org.openmrs.util.OpenmrsClassLoader,clearReferences,62,21,13,0,Metodo Longo
 V ,UNDEFINED,org.openmrs.web.filter.initialization.TestInstallUtil,getResourceInputStream,15,3,7,3,Muitos Parametros
 V ,TEST,org.openmrs.api.PatientServiceTest,mergePatients_shouldNotCopyOverDuplicatePatientIdentifiers,24,1,11,0,Metodo Longo
 V ,SERVICE,org.openmrs.api.impl.ObsServiceImpl,handleExistingObsWithComplexConcept,13,6,5,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.openmrs.module.ModuleUtil,startup,52,12,16,1,Metodo Longo
 V ,TEST,org.openmrs.OrderEntryIntegrationTest,shouldPlaceADrugOrder,26,1,11,0,Metodo Longo
 V ,BASEOPENMRSOBJECT,org.openmrs.Order,cloneForRevisionHelper,25,2,1,1,Metodo Longo
 V ,SERVICE,org.openmrs.api.impl.ProgramWorkflowServiceImpl,savePatientProgram,23,11,5,1,Metodo Longo
 V ,[OPERAND],org.openmrs.logic.Duration,getDurationInDays,20,8,1,0,Muitos Desvios
 V ,UNDEFINED,org.openmrs.module.ModuleUtil,getURL,30,5,9,1,Alto Acoplamento Efferent
 V ,[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.MigrateDrugOrderFrequencyToCodedOrderFrequencyChangeset,migrateFrequenciesToCodedValue,44,8,10,2,Muitos Desvios
 V ,UNDEFINED,org.openmrs.module.ModuleFactory,getModulesThatShouldStart,14,7,8,0,Muitos Desvios
 V ,SERVICE,org.openmrs.api.impl.ProgramWorkflowServiceImpl,saveProgram,18,8,5,1,Muitos Desvios
 V ,ABSTRACTHANDLER,org.openmrs.obs.handler.BinaryStreamHandler,getObs,30,4,12,2,Metodo Longo
" A, R, D, V, X ",TEST,org.openmrs.test.BaseContextSensitiveTest,run,6,2,15,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.openmrs.hl7.HL7Util,getTimeZoneOffset,25,4,7,2,Metodo Longo
 V ,TEST,org.openmrs.api.OrderServiceTest,saveOrder_shouldFailIfAnActiveDrugOrderForTheSameConceptAndCareSettingExists,25,1,9,0,Alto Acoplamento Efferent
 V ,TEST,org.openmrs.aop.RequiredDataAdviceTest,setUp,29,1,13,0,Metodo Longo
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateConceptDAO,tokenizeConceptName,15,5,9,2,Alto Acoplamento Efferent
" A, R, V, X ",ABSTRACTHANDLER,org.openmrs.obs.handler.TextHandler,saveObs,54,11,17,1,Alto Acoplamento Efferent
 V ,TEST,org.openmrs.validator.DrugOrderValidatorTest,validate_shouldPassValidationIfAllFieldsAreCorrect,26,1,10,0,Metodo Longo
 V ,TEST,org.openmrs.layout.name.NameTemplateTest,shouldProperlyFormatNameWithNonTokens,24,1,9,0,Metodo Longo
 V ,RESOURCETOOL,org.openmrs.web.filter.util.LocalizationTool,get,7,3,4,3,Muitos Parametros
" A, V, X ",UNDEFINED,org.openmrs.module.ModuleUtil,compareVersion,40,10,9,2,Muitos Desvios
 V ,CONTEXTLOADER,org.openmrs.web.Listener,copyFile,31,6,7,2,Metodo Longo
" A, R, D, V, X ",PERSISTENCE,org.openmrs.api.db.hibernate.HibernateFormDAO,getFormCriteria,42,10,15,7,Alto Acoplamento Efferent
" D, V ",BASEOPENMRSOBJECT,org.openmrs.Obs,setValueAsString,38,12,8,1,Metodo Longo
 V ,UNDEFINED,org.openmrs.module.web.WebModuleUtil,loadFilters,26,5,14,2,Metodo Longo
 V ,UNDEFINED,org.openmrs.util.OpenmrsUtil,conceptListHelper,36,9,10,1,Metodo Longo
 V ,ARRAYLIST,org.openmrs.logic.result.Result,equals,43,20,9,1,Metodo Longo
" A, R, V, X ",[IDENTIFIERVALIDATOR],org.openmrs.patient.impl.BaseHyphenatedIdentifierValidator,isValid,53,15,6,1,Muitos Desvios
 V ,CONTEXTLOADER,org.openmrs.web.Listener,loadBundledModules,27,7,8,1,Metodo Longo
 V ,BASEOPENMRSOBJECT,org.openmrs.CohortMembership,compareTo,16,5,3,1,Muitos Desvios
 V ,BASEOPENMRSOBJECT,org.openmrs.ConceptReferenceTerm,toString,12,5,1,0,Muitos Desvios
" A, R, V, X ",PERSISTENCE,org.openmrs.api.db.hibernate.HibernateEncounterDAO,createEncounterByQueryCriteria,44,5,13,4,Alto Acoplamento Efferent
" A, R, D, V, X ",PERSISTENCE,org.openmrs.api.db.hibernate.HibernateContextDAO,authenticate,83,20,15,2,Muitos Desvios
" A, R, D, V, X ",TEST,org.openmrs.hl7.handler.ORUR01HandlerTest,processMessage_shouldCreateEncounterAndObsFromHl7Message,23,1,13,0,Alto Acoplamento Efferent
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateSerializedObjectDAO,getAllSerializedObjectsByName,11,2,7,3,Muitos Parametros
 V ,TEST,org.openmrs.validator.PatientProgramValidatorTest,validate_shouldFailIfThereIsMoreThanOneStateWithANullStartDateInTheSameWorkflow,17,1,9,0,Alto Acoplamento Efferent
 V ,URLCLASSLOADER,org.openmrs.module.ModuleClassLoader,shouldResourceBeIncluded,34,11,10,4,Alto Acoplamento Efferent
" A, R, V, X ",[APPLICATION],org.openmrs.hl7.handler.ADTA28Handler,createPatient,90,24,22,2,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.openmrs.module.web.WebModuleUtil,stopModule,72,17,19,3,Muitos Desvios
 V ,SERVICE,org.openmrs.api.impl.DatatypeServiceImpl,datatypeClassHandled,28,9,4,1,Muitos Desvios
" A, R, D, V, X ",SERVICE,org.openmrs.api.impl.PatientServiceImpl,saveReasonForExitObs,51,10,10,3,Metodo Longo
 V ,UNDEFINED,org.openmrs.util.OpenmrsUtil,validateJavaVersion,5,7,2,0,Muitos Desvios
" A, R, D, V, X ",TEST,org.openmrs.EncounterTest,copy_shouldCopyAllEncounterDataExceptVisitAndAssignCopiedEncounterToGivenPatient,44,1,13,0,Alto Acoplamento Efferent
 V ,ASYNCTASK,org.openmrs.hl7.Hl7InArchivesMigrateThread,run,30,7,6,0,Metodo Longo
 V ,TEST,org.openmrs.api.impl.ConceptServiceImplTest,saveConcept_shouldSetDefaultPreferredNameToASynonymSecond,27,1,9,0,Metodo Longo
 V ,[VALIDATOR],org.openmrs.validator.PersonValidator,rejectIfFutureDate,5,2,4,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.openmrs.web.filter.initialization.TestInstallUtil,addZippedTestModules,67,14,18,1,Alto Acoplamento Efferent
" A, R, D, V, X ",BASEOPENMRSOBJECT,org.openmrs.Concept,addName,37,17,5,1,Muitos Desvios
 V ,TEST,org.openmrs.api.ConceptServiceTest,purgeConcept_shouldFailIfAnyOfTheConceptNamesOfTheConceptIsBeingUsedByAnObs,15,1,10,0,Alto Acoplamento Efferent
" A, R, V, X ",CONTEXTLOADER,org.openmrs.web.Listener,contextInitialized,37,5,15,1,Alto Acoplamento Efferent
 V ,[APPLICATION],org.openmrs.hl7.handler.ADTA28Handler,processADT_A28,22,3,10,1,Metodo Longo
" A, R, V, X ",[METHODBEFOREADVICE],org.openmrs.aop.RequiredDataAdvice,before,62,20,13,3,Muitos Desvios
 V ,[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.CreateDiscontinueOrders,createDiscontinueOrders,46,6,11,2,Metodo Longo
" A, R, D, V, X ",PERSISTENCE,org.openmrs.api.db.hibernate.HibernateFormDAO,getFormCriteria,42,10,15,7,Muitos Parametros
 V ,TEST,org.openmrs.api.OrderServiceTest,saveOrder_shouldSaveARevisedOrderForAScheduledOrderWhichIsNotStarted,31,1,10,0,Alto Acoplamento Efferent
 V ,[VALIDATOR],org.openmrs.validator.PatientIdentifierValidator,checkIdentifierAgainstFormat,15,5,5,3,Muitos Desvios
" D, V ",UPDATEVISITOR,org.openmrs.util.DatabaseUpdater,getLiquibase,34,8,14,2,Muitos Desvios
" A, R, D, V, X ",VIEW,org.openmrs.util.HandlerUtil,getHandlersForType,31,8,15,2,Alto Acoplamento Efferent
" A, R, V, X ",[COMPARATOR],org.openmrs.api.db.hibernate.HibernatePatientDAO,getDuplicatePatientsSQLString,84,23,12,1,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.openmrs.module.ModuleFileParser,getConditionalResources,61,18,9,1,Metodo Longo
" D, V ",BASEOPENMRSOBJECT,org.openmrs.User,getProficientLocales,25,9,8,0,Muitos Desvios
" A, R, V, X ",[APPLICATION],org.openmrs.hl7.handler.ORUR01Handler,parseObs,221,56,34,4,Metodo Longo
" A, R, V, X ",URLCLASSLOADER,org.openmrs.util.OpenmrsClassLoader,nullInstance,40,13,8,1,Muitos Desvios
 V ,ABSTRACTHANDLER,org.openmrs.obs.handler.BinaryDataHandler,getObs,25,3,10,2,Metodo Longo
" A, R, D, V, X ",SERVICE,org.openmrs.api.impl.ConceptServiceImpl,mapConceptProposalToConcept,53,11,12,3,Muitos Desvios
 V ,ABSTRACTHANDLER,org.openmrs.obs.handler.ImageHandler,getObs,38,7,13,2,Metodo Longo
 V ,SERVICE,org.openmrs.api.impl.ObsServiceImpl,saveObsNotDirty,20,5,5,2,Muitos Desvios
 V ,SERVICE,org.openmrs.api.impl.AdministrationServiceImpl,getSearchLocales,21,5,8,2,Muitos Desvios
 V ,BASEOPENMRSOBJECT,org.openmrs.PersonAttribute,compare,16,5,3,2,Muitos Desvios
 V ,UNDEFINED,org.openmrs.module.ModuleUtil,getURL,30,5,9,1,Metodo Longo
 V ,EMPTYINTERCEPTOR,org.openmrs.api.db.hibernate.DropMillisecondsHibernateInterceptor,removeMillisecondsFromDateFields,14,5,5,1,Muitos Desvios
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateConceptDAO,getAllConcepts,43,9,8,3,Muitos Parametros
 V ,REQUIRENAMEVALIDATOR,org.openmrs.validator.EncounterRoleValidator,validate,11,5,6,2,Muitos Desvios
 V ,SERVICE,org.openmrs.api.impl.ConceptServiceImpl,getDrug,22,5,8,1,Metodo Longo
 V ,BASEOPENMRSOBJECT,org.openmrs.Obs,setFormField,25,9,4,2,Metodo Longo
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateConceptDAO,getCountOfConceptReferenceTerms,5,1,6,3,Muitos Parametros
 V ,UNDEFINED,org.openmrs.customdatatype.CustomDatatypeUtil,getValueReferences,19,4,9,1,Alto Acoplamento Efferent
" D, V ",TEST,org.openmrs.util.databasechange.Database1_9_7UpgradeIT,shouldConvertOrderersToBeingProvidersInsteadOfUsers,25,3,11,0,Alto Acoplamento Efferent
 V ,STARTUPFILTER,org.openmrs.web.filter.initialization.InitializationFilter,isDatabaseEmpty,46,11,10,1,Metodo Longo
 V ,SERVICE,org.openmrs.api.impl.UserServiceImpl,checkPrivileges,26,10,10,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.openmrs.module.ModuleFactory,startModule,23,6,7,3,Muitos Parametros
 V ,SERVICE,org.openmrs.api.impl.LocationServiceImpl,saveLocation,24,7,7,1,Metodo Longo
 V ,VIEW,org.openmrs.web.WebUtil,sanitizeLocales,25,6,5,1,Metodo Longo
" A, R, D, V, X ",TEST,org.openmrs.BaseOpenmrsObjectTest,equals_shouldWorkOnNonHibernateManagedClasses,73,1,0,0,Metodo Longo
 V ,[VALIDATOR],org.openmrs.validator.ConceptMapTypeValidator,validate,17,6,9,2,Muitos Desvios
 V ,TEST,org.openmrs.api.FormServiceTest,saveFormField_shouldInjectFormFieldsFromSerializableComplexObsHandlers,22,2,10,0,Alto Acoplamento Efferent
 V ,TEST,org.openmrs.ObsTest,updateImmutableFieldsAndAssert,21,5,9,2,Alto Acoplamento Efferent
" A, V, X ",URLCLASSLOADER,org.openmrs.module.ModuleClassLoader,shouldResourceBeIncluded,34,11,10,4,Muitos Parametros
 V ,STARTUPFILTER,org.openmrs.web.filter.initialization.InitializationFilter,autoRunOpenMRS,24,4,6,1,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.openmrs.api.context.Context,checkCoreDataset,98,18,20,0,Metodo Longo
 V ,SERVICE,org.openmrs.api.impl.ObsServiceImpl,saveObs,21,7,3,2,Muitos Desvios
" A, V, X ",PERSISTENCE,org.openmrs.api.db.hibernate.HibernateEncounterDAO,createEncounterByQueryCriteria,44,5,13,4,Muitos Parametros
 V ,TEST,org.openmrs.validator.DrugOrderValidatorTest,validate_shouldPassValidationIfAllFieldsAreCorrect,26,1,10,0,Alto Acoplamento Efferent
" A, R, V, X ",EMPTYINTERCEPTOR,org.openmrs.api.db.hibernate.ImmutableEntityInterceptor,onFlushDirty,36,14,16,6,Alto Acoplamento Efferent
 V ,ENTITY,org.openmrs.propertyeditor.RoleEditor,setAsText,23,5,8,1,Metodo Longo
 V ,ENTITY,org.openmrs.api.db.hibernate.PersonLuceneQuery,getPatientNameQuery,3,1,4,3,Muitos Parametros
 V ,UNDEFINED,org.openmrs.util.OpenmrsUtil,compareWithNullAsGreatest,14,5,2,2,Muitos Desvios
 V ,TEST,org.openmrs.aop.AuthorizationAdviceTest,privilegeChecked,8,2,5,3,Muitos Parametros
" A, R, D, V, X ",ENTITY,org.openmrs.api.db.hibernate.HibernateSessionFactoryBean,afterPropertiesSet,57,10,16,0,Metodo Longo
 V ,BASEOPENMRSOBJECT,org.openmrs.Form,getOrderedFormFields,30,8,7,0,Muitos Desvios
" D, V ",TEST,org.openmrs.api.handler.PatientDataVoidHandlerTest,handle_shouldVoidTheOrdersEncountersAndObservationsAssociatedWithThePatient,48,7,13,0,Muitos Desvios
 V ,STARTUPFILTER,org.openmrs.web.filter.initialization.InitializationFilter,executeStatement,55,11,11,5,Alto Acoplamento Efferent
 V ,STARTUPFILTER,org.openmrs.web.filter.initialization.InitializationFilter,isDatabaseEmpty,46,11,10,1,Alto Acoplamento Efferent
 V ,TEST,org.openmrs.api.PersonServiceTest,getTestPersonMergeLog,24,1,4,0,Metodo Longo
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateProgramWorkflowDAO,getPatientProgramAttributeByAttributeName,13,4,9,2,Alto Acoplamento Efferent
 V ,ENTITY,org.openmrs.api.db.hibernate.PersonLuceneQuery,getPatientNameQueryWithOrParser,3,1,4,3,Muitos Parametros
 V ,[TYPEFILTER],org.openmrs.annotation.OpenmrsProfileExcludeFilter,matchOpenmrsProfileAttributes,33,11,9,1,Metodo Longo
 V ,TEST,org.openmrs.CohortTest,subtract_shouldContainVoidedAndExpiredMemberships,22,1,5,0,Metodo Longo
" A, R, D, V, X ",TEST,org.openmrs.api.db.PatientDAOTest,getPatients_shouldFindPatientsEfficiently,113,3,23,0,Metodo Longo
" A, R, V, X ",URLCLASSLOADER,org.openmrs.util.OpenmrsClassLoader,clearReferences,62,21,13,0,Muitos Desvios
" A, R, V, X ",[SAVEHANDLER],org.openmrs.api.handler.OpenmrsObjectSaveHandler,handle,52,22,15,4,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.openmrs.util.OpenmrsConstants,CORE_GLOBAL_PROPERTIES,136,1,6,0,Metodo Longo
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateOrderDAO,isOrderFrequencyInUse,24,7,11,1,Muitos Desvios
 V ,[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.ConceptValidatorChangeSet,getAllUnretiredConceptIds,28,6,9,1,Alto Acoplamento Efferent
" A, R, V, X ",SERVICE,org.openmrs.api.impl.EncounterServiceImpl,getEncountersByVisitsAndPatient,3,1,7,5,Muitos Parametros
" A, R, D, V, X ",BASEOPENMRSOBJECT,org.openmrs.FormField,compare,66,30,2,2,Metodo Longo
" A, R, V, X ",EMPTYINTERCEPTOR,org.openmrs.api.db.hibernate.ImmutableEntityInterceptor,onFlushDirty,36,14,16,6,Muitos Parametros
" A, R, V, X ",[APPLICATION],org.openmrs.hl7.handler.ORUR01Handler,parseObs,221,56,34,4,Alto Acoplamento Efferent
 V ,UNDEFINED,org.openmrs.web.filter.util.FilterUtil,storeLocale,68,12,10,1,Alto Acoplamento Efferent
 V ,PERSISTENCE,org.openmrs.hl7.db.hibernate.HibernateHL7DAO,getHL7SearchCriteria,18,6,7,3,Muitos Parametros
" A, R, D, V, X ",STARTUPFILTER,org.openmrs.web.filter.initialization.InitializationFilter,executeStatement,55,11,11,5,Muitos Parametros
 V ,UNDEFINED,org.openmrs.util.UpgradeUtil,getConceptIdForUnits,27,6,10,1,Muitos Desvios
 V ,BASEOPENMRSOBJECT,org.openmrs.Concept,hasName,18,5,5,2,Muitos Desvios
 V ,BASEOPENMRSOBJECT,org.openmrs.attribute.BaseAttribute,compareTo,16,5,3,1,Muitos Desvios
" A, R, D, V, X ",SERVICE,org.openmrs.api.impl.EncounterServiceImpl,saveEncounter,59,16,15,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.openmrs.module.ModuleFileParser,getAdvice,33,8,10,2,Metodo Longo
" A, R, D, V, X ",ENTITY,org.openmrs.module.web.filter.ModuleFilterDefinition,retrieveFilterDefinitions,44,11,11,1,Muitos Desvios
 V ,UNDEFINED,org.openmrs.util.MemoryLeakUtil,shutdownMysqlCancellationTimer,26,5,11,0,Alto Acoplamento Efferent
" A, R, D, V, X ",TEST,org.openmrs.api.PatientServiceTest,mergePatients_shouldMergeVisitsFromNonPreferredToPreferredPatient,41,7,15,0,Alto Acoplamento Efferent
 V ,URLCLASSLOADER,org.openmrs.util.OpenmrsClassLoader,loadClass,23,6,8,2,Muitos Desvios
 V ,UNDEFINED,org.openmrs.util.OpenmrsUtil,compareWithNullAsLatest,14,5,2,2,Muitos Desvios
" A, V, X ",SERVICE,org.openmrs.api.impl.PersonServiceImpl,getPersonAttributeTypes,3,1,5,4,Muitos Parametros
 V ,[VALIDATOR],org.openmrs.validator.RelationshipValidator,validate,17,7,5,2,Muitos Desvios
 V ,UNDEFINED,org.openmrs.util.OpenmrsUtil,getRuntimeProperties,31,6,9,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.openmrs.module.ModuleFactory,getDependencies,15,5,6,1,Muitos Desvios
 V ,UNDEFINED,org.openmrs.api.db.hibernate.PatientSearchCriteria,prepareCriterionForIdentifier,38,10,13,4,Metodo Longo
 V ,STARTUPFILTER,org.openmrs.web.filter.initialization.InitializationFilter,loadInstallationScriptIfPresent,39,8,3,0,Metodo Longo
 V ,TEST,org.openmrs.api.PatientServiceAllergyTest,setAllergies_shouldSaveTheAllergyListAndStatus,18,1,9,0,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.openmrs.module.ModuleUtil,expandJar,52,13,11,4,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.openmrs.migration.MigrationHelper,importProgramsAndStatuses,68,15,25,1,Metodo Longo
" A, R, D, V, X ",SERVICE,org.openmrs.api.impl.PatientServiceImpl,mergeRelationships,37,15,10,3,Muitos Desvios
 V ,VIEW,org.openmrs.util.HandlerUtil,equals,24,8,4,1,Metodo Longo
" A, R, V, X ",STARTUPFILTER,org.openmrs.web.filter.startuperror.StartupErrorFilter,doPost,27,5,17,2,Alto Acoplamento Efferent
 V ,[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.ConceptValidatorChangeSet,getInt,32,6,8,2,Metodo Longo
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateEncounterDAO,getEncountersByVisitsAndPatient,32,8,12,5,Muitos Desvios
 V ,SERVICE,org.openmrs.api.impl.OrderServiceImpl,getOrders,15,4,9,4,Alto Acoplamento Efferent
 V ,CONTEXTLOADER,org.openmrs.web.Listener,startOpenmrs,27,5,10,1,Muitos Desvios
" A, R, V, X ",[APPLICATION],org.openmrs.hl7.handler.ORUR01Handler,getProvider,49,10,15,1,Alto Acoplamento Efferent
" A, R, D, V, X ",PERSISTENCE,org.openmrs.api.db.hibernate.HibernateConceptDAO,newDrugQuery,33,10,17,7,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.openmrs.util.OpenmrsUtil,fromDateHelper,18,9,3,7,Muitos Parametros
 V ,[VALIDATOR],org.openmrs.validator.PersonValidator,validateDeathDate,10,3,2,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.openmrs.web.filter.initialization.TestInstallUtil,addTestData,54,11,17,6,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.openmrs.module.web.WebModuleUtil,loadServlets,56,14,17,2,Muitos Desvios
" D, V ",TEST,org.openmrs.api.handler.PatientDataUnvoidHandlerTest,handle_shouldUnvoidTheOrdersAndEncountersAssociatedWithThePatient,38,5,13,0,Metodo Longo
 V ,TEST,org.openmrs.api.db.PatientDAOTest,getPatients_shouldNotGetNewPatientByWrongIdentifierStartMatch,16,2,9,0,Alto Acoplamento Efferent
 V ,[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.UpdateCohortMemberIdsChangeset,execute,41,7,10,1,Metodo Longo
 V ,SERVICE,org.openmrs.api.impl.ConceptServiceImpl,getConceptsByName,3,1,5,3,Muitos Parametros
 V ,UNDEFINED,org.openmrs.module.web.WebModuleUtil,unloadFilters,23,6,9,1,Alto Acoplamento Efferent
" D, V ",TEST,org.openmrs.api.db.hibernate.HibernateDiagnosisDAOTest,shouldSaveDiagnosis,26,1,11,0,Alto Acoplamento Efferent
 V ,TEST,org.openmrs.test.StartModuleExecutionListener,prepareTestInstance,28,6,19,1,Metodo Longo
 V ,SERVICE,org.openmrs.api.impl.UserServiceImpl,getUsersByName,3,1,4,3,Muitos Parametros
" A, R, D, V, X ",ENTITY,org.openmrs.api.db.hibernate.PersonLuceneQuery,getPersonAttributeQuery,29,6,10,5,Muitos Parametros
" D, V ",TEST,org.openmrs.validator.DrugOrderValidatorTest,saveOrder_shouldFailDrugOrderWithBothDrugNonCodedAndDrugAreSetForDrugOrder,24,1,11,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.openmrs.api.context.Context,getMailSession,24,3,0,0,Metodo Longo
 V ,SERVICE,org.openmrs.api.impl.VisitServiceImpl,getVisitsByPatient,6,3,5,3,Muitos Parametros
" A, R, V, X ",EMPTYINTERCEPTOR,org.openmrs.api.db.hibernate.AuditableInterceptor,onSave,3,1,7,5,Muitos Parametros
 V ,[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.SourceMySqldiffFile,execCmd,29,5,12,3,Muitos Desvios
 V ,TEST,org.openmrs.api.UserServiceTest,saveUser_shouldGrantNewRolesInRolesListToUser,23,1,7,0,Metodo Longo
" A, D, V, X ",BASEOPENMRSOBJECT,org.openmrs.PatientProgram,voidLastState,25,7,7,4,Muitos Parametros
 V ,BASEOPENMRSOBJECT,org.openmrs.Person,getAge,26,8,4,1,Metodo Longo
 V ,TEST,org.openmrs.validator.LocationValidatorTest,validate_shouldPassValidationIfFieldLengthsAreCorrect,22,1,5,0,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.openmrs.module.UpdateFileParser,parse,53,11,13,0,Alto Acoplamento Efferent
" A, V, X ",[SAVEHANDLER],org.openmrs.api.handler.ConceptSaveHandler,handle,34,13,11,4,Muitos Parametros
" D, V ",BASEOPENMRSOBJECT,org.openmrs.Concept,getDescription,36,10,5,2,Metodo Longo
" A, V ",[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.BooleanConceptChangeSet,createConcept,53,8,12,2,Alto Acoplamento Efferent
 V ,STARTUPFILTER,org.openmrs.web.filter.update.UpdateFilter,init,28,8,7,1,Metodo Longo
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateContextDAO,mergeDefaultRuntimeProperties,22,6,10,1,Metodo Longo
 V ,BASEOPENMRSOBJECT,org.openmrs.Concept,setShortName,18,7,3,1,Muitos Desvios
 V ,UNDEFINED,org.openmrs.api.db.hibernate.PatientSearchCriteria,getSearchMode,12,8,6,4,Muitos Desvios
 V ,SERVICE,org.openmrs.api.impl.ConceptServiceImpl,getDrugs,23,5,9,1,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.openmrs.layout.LayoutTemplate,convertToTokens,72,16,8,2,Muitos Desvios
 V ,BASEOPENMRSOBJECT,org.openmrs.Person,getAge,26,8,4,1,Muitos Desvios
" A, R, V, X ",STARTUPFILTER,org.openmrs.web.filter.initialization.InitializationFilter,run,322,19,0,0,Muitos Desvios
 V ,SERVICE,org.openmrs.api.impl.PatientServiceImpl,mergeProgramEnrolments,12,3,6,3,Muitos Parametros
 V ,RELOADABLERESOURCEBUNDLEMESSAGESOURCE,org.openmrs.messagesource.impl.MutableResourceBundleMessageSource,merge,41,10,15,2,Metodo Longo
" A, R, V, X ",[FILTER],org.openmrs.web.filter.StartupFilter,doFilter,51,13,17,3,Alto Acoplamento Efferent
 V ,UNDEFINED,org.openmrs.util.OpenmrsUtil,getApplicationDataDirectory,36,8,6,0,Muitos Desvios
 V ,UNDEFINED,org.openmrs.module.ModuleFactory,saveGlobalProperty,16,3,6,3,Muitos Parametros
" A, R, V, X ",EMPTYINTERCEPTOR,org.openmrs.api.db.hibernate.ImmutableEntityInterceptor,onFlushDirty,36,14,16,6,Muitos Desvios
" A, R, V, X ",COLLECTIONPART,org.openmrs.collection.ListPart,newListPart,3,1,5,5,Muitos Parametros
" A, R, V, X ",[METHODINTERCEPTOR],org.openmrs.aop.LoggingAdvice,invoke,83,27,21,1,Muitos Desvios
 V ,TEST,org.openmrs.hl7.HL7ServiceTest,getUuidFromIdentifiers_shouldReturnNullIfNoUUIDFound,9,1,9,0,Alto Acoplamento Efferent
 V ,PERSISTENCE,org.openmrs.api.db.hibernate.HibernateEncounterDAO,getEncounters,40,19,6,1,Metodo Longo
 V ,SERVICE,org.openmrs.api.impl.PatientServiceImpl,checkPatientIdentifiers,22,5,10,1,Metodo Longo
 V ,UNDEFINED,org.openmrs.util.OpenmrsUtil,loadProperties,26,6,7,2,Muitos Desvios
 V ,SERVICE,org.openmrs.api.impl.CohortServiceImpl,getCohortMemberships,6,2,6,3,Muitos Parametros
" D, V ",TEST,org.openmrs.test.CreateCoreUuids,getUUIDs,35,6,10,0,Metodo Longo
 V ,[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.ConceptValidatorChangeSet,getAllUnretiredConceptIds,28,6,9,1,Muitos Desvios
" A, R, V, X ",BASECUSTOMIZABLEVALIDATOR,org.openmrs.validator.ConceptValidator,validate,123,37,22,2,Muitos Desvios
 V ,UNDEFINED,org.openmrs.util.OpenmrsUtil,getResourceInputStream,33,7,13,1,Metodo Longo
 V ,[VALIDATOR],org.openmrs.validator.FieldValidator,validate,17,6,7,2,Muitos Desvios
 V ,[APPLICATION],org.openmrs.hl7.handler.ORUR01Handler,getForm,35,11,10,1,Alto Acoplamento Efferent
 V ,TEST,org.openmrs.api.OrderSetServiceTest,shouldAddOrderSetMemberAtLastPositionInsideAnExistingOrderSetIfPositionIsNull,17,1,9,0,Alto Acoplamento Efferent
 V ,[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.BooleanConceptChangeSet,createGlobalProperties,31,8,7,3,Muitos Desvios
