Tecnicas,Design Role,Classe,Método,LOC,CC,Efferent,NOP,Problema de Design
 V ,UNDEFINED,org.jbei.ice.lib.bulkupload.BulkEntryCreator,submitBulkImportDraft,29,6,10,3,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.group.GroupController,getMatchingGroups,5,2,6,3,Muitos Parametros
 V ,TEST,org.jbei.ice.lib.net.TransferredPartsTest,testReceiveTransferredEntry,30,1,9,0,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.net.RemoteContact,getPublicEntryStatistics,4,1,4,3,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.RemotePartner,setSent,3,1,2,1,Muitos Parametros
 V ,SERVICE,org.jbei.ice.services.rest.SampleResource,getSamplesLocations,4,1,6,3,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.bulkupload.BulkCSVUpload,processColumnHeaders,34,8,11,1,Alto Acoplamento Efferent
 V ,HASENTRY,org.jbei.ice.lib.entry.EntryController,deleteTraceSequence,15,5,11,3,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.search.filter.SearchFieldFactory,classesForTypes,24,9,2,1,Muitos Desvios
 X ,ENTITY,org.jbei.ice.storage.model.Comment,setModificationTime,3,1,2,1,Muitos Parametros
 V ,TEST,org.jbei.ice.lib.bulkupload.BulkUploadControllerTest,testGetBulkImport,29,4,10,0,Metodo Longo
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.RemoteAccessModelDAO,getByFolder,13,2,9,2,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.TraceSequence,setCreationTime,3,1,2,1,Muitos Parametros
" A, V ",HASENTRY,org.jbei.ice.lib.entry.sample.SampleService,createSample,53,13,12,4,Alto Acoplamento Efferent
 V ,HASENTRY,org.jbei.ice.lib.entry.sample.SampleService,delete,26,7,9,3,Muitos Desvios
 V ,[IAUTHENTICATION],org.jbei.ice.lib.account.authentication.LocalAuthentication,authenticates,6,5,4,2,Muitos Desvios
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.RequestDAO,createPredicates,10,4,7,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.entry.sequence.SequenceAnalysisController,buildOrRebuildAlignment,71,17,14,2,Alto Acoplamento Efferent
 V ,[COMPARATOR],org.jbei.ice.lib.bulkupload.DNAFeatureComparator,compare,11,7,3,2,Muitos Desvios
 V ,TASK,org.jbei.ice.lib.entry.sequence.annotation.AutoAnnotationBlastDbBuildTask,execute,28,6,5,0,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.entry.sequence.PartSequence,parseSequenceFile,37,7,19,3,Alto Acoplamento Efferent
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.FeatureDAO,getFeatures,12,2,9,3,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.servlet.InfoToModelFactory,infoToEntryForField,103,42,11,4,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.Experiment,setCreationTime,3,1,2,1,Muitos Parametros
" A, V, X ",SERVICE,org.jbei.ice.services.rest.FileResource,downloadCSV,20,5,13,3,Alto Acoplamento Efferent
 V ,TEST,org.jbei.ice.lib.entry.sequence.annotation.AnnotationsTest,testCurate,25,1,17,0,Metodo Longo
" A, R, V, X ",[CLOSEABLE],org.jbei.ice.lib.search.blast.BlastPlus,writeBigFastaFileForFeatures,51,17,19,1,Muitos Desvios
 X ,ENTITY,org.jbei.ice.storage.model.Message,setDateSent,3,1,2,1,Muitos Parametros
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.AccountDAO,getAccounts,16,5,9,5,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.bulkupload.BulkUploadValidation,validateCommonFields,8,7,5,1,Muitos Desvios
" A, V, X ",UNDEFINED,org.jbei.ice.lib.folder.FolderContents,getContents,25,6,17,4,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Sample,setUuid,3,1,2,1,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.entry.VisibleEntries,getEntries,17,3,16,6,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Request,setAccount,3,1,2,1,Muitos Parametros
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.EntryDAO,checkAddFilter,5,3,3,3,Muitos Parametros
" A, R, D, V, X ",SERVICE,org.jbei.ice.services.rest.IceRestClient,putWor,17,7,13,6,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.entry.PartDefaults,get,28,5,9,1,Alto Acoplamento Efferent
" A, R, V, X ",ABSTRACTFORMATTER,org.jbei.ice.lib.entry.sequence.composers.formatters.GenbankFormatter,format,52,19,21,2,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.jbei.auth.hmac.HmacAuthorizor,initSignature,18,6,8,5,Muitos Parametros
 V ,[CLOSEABLE],org.jbei.ice.lib.search.blast.BlastPlus,formatBlastDb,38,4,13,0,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.jbei.auth.hmac.HmacSignatureFactory,buildRequestString,11,1,4,5,Muitos Parametros
 V ,MODEL,org.jbei.ice.services.rest.ArrayDataJSONHandler,readFrom,6,1,10,6,Alto Acoplamento Efferent
 V ,ABSTRACTFORMATTER,org.jbei.ice.lib.entry.sequence.composers.formatters.GenbankFormatter,normalizeFeatureValue,21,7,1,1,Muitos Desvios
" A, V ",UNDEFINED,org.jbei.ice.lib.group.Groups,get,16,4,12,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.group.GroupController,getAllPublicGroupsForAccount,8,5,4,1,Muitos Desvios
 X ,ENTITY,org.jbei.ice.storage.model.Permission,setClient,3,1,2,1,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.entry.sample.SampleCreator,createSampleObject,12,1,5,3,Muitos Parametros
 V ,HASENTRY,org.jbei.ice.lib.access.Permissions,addPermission,27,6,9,4,Muitos Desvios
 X ,ENTITY,org.jbei.ice.storage.model.Request,setRequested,3,1,2,1,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.BulkUpload,setAccount,3,1,2,1,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.entry.EntriesAsCSV,getEntryFields,26,7,10,0,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.Audit,setEntry,3,1,2,1,Muitos Parametros
 V ,HASENTRY,org.jbei.ice.lib.entry.EntryCreator,copyPart,27,5,15,2,Muitos Desvios
 X ,ENTITY,org.jbei.ice.storage.model.Sample,setDepositor,3,1,2,1,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.net.RemoteContact,getToolTipDetails,13,2,9,5,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.access.RemoteAccess,add,18,9,16,2,Muitos Desvios
 X ,ENTITY,org.jbei.ice.storage.model.Entry,setLongDescription,3,1,2,1,Muitos Parametros
" A, D, V, X ",TEST,org.jbei.ice.lib.dto.entry.CustomFieldsTest,testGetPartsByFields,35,1,13,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.entry.attachment.Attachments,addAttachmentToEntry,13,4,10,3,Alto Acoplamento Efferent
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.SequenceDAO,hasOriginalSequence,13,2,9,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.storage.hibernate.search.HibernateSearch,executeSearchNoTerms,68,13,36,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.bulkupload.BulkEntryCreator,updateStatus,32,11,16,3,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.Entry,setReferences,3,1,2,1,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.entry.sequence.SequenceUtil,sequenceToDNASequence,37,8,16,2,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.net.RemoteTransfer,transferEntries,42,11,18,2,Metodo Longo
" A, V, X ",PERSISTENCE,org.jbei.ice.storage.hibernate.dao.ApiKeyDAO,getAllApiKeys,12,3,9,4,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Strain,setGenotypePhenotype,3,1,2,1,Muitos Parametros
" D, V ",TASK,org.jbei.ice.lib.net.WebOfRegistriesTask,execute,33,9,10,0,Metodo Longo
" A, V, X ",UNDEFINED,org.jbei.ice.lib.account.AccountController,updateAccount,26,10,8,3,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.entry.SampleEntries,get,9,2,14,6,Muitos Parametros
" A, R, D, V, X ",PERSISTENCE,org.jbei.ice.storage.hibernate.dao.PermissionDAO,removePermission,20,2,14,7,Muitos Parametros
 V ,TEST,org.jbei.ice.lib.entry.sample.SampleServiceTest,testCreateSample,53,5,13,0,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.folder.collection.CollectionEntries,getEntries,22,10,7,6,Metodo Longo
 V ,SERVICE,org.jbei.ice.services.rest.PartResource,addSample,9,1,7,3,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.servlet.InfoToModelFactory,setSeedFields,36,9,12,2,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.net.WebPartners,get,11,5,5,2,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.net.RemoteEntriesAsCSV,writeDataEntries,39,7,21,5,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.entry.EntryUtil,entryFieldToValue,24,8,4,2,Muitos Desvios
 X ,ENTITY,org.jbei.ice.storage.model.Comment,toDataTransferObject,17,4,3,0,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.entry.EntriesAsCSV,customize,39,6,20,2,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.Feature,setSequence,5,2,2,1,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.bulkupload.BulkUploadController,approveBulkImport,41,11,15,2,Metodo Longo
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.FolderDAO,getFolderContentIds,21,4,13,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.parsers.abi.ABITrace,getImage,71,20,10,2,Muitos Desvios
" D, V ",TEST,org.jbei.ice.lib.folder.FolderControllerTest,testGetPublicFolders,20,1,11,0,Alto Acoplamento Efferent
" A, V, X ",UNDEFINED,org.jbei.ice.lib.bulkupload.BulkUploadController,getPendingImports,31,5,13,1,Alto Acoplamento Efferent
" A, V ",UNDEFINED,org.jbei.ice.lib.account.AccountController,createNewAccount,38,7,12,2,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.storage.hibernate.search.HibernateSearch,filterBlastResults,36,6,27,5,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Parameter,setKey,3,1,2,1,Muitos Parametros
 V ,TEST,org.jbei.ice.lib.dto.entry.CustomFieldsTest,testCreateField,16,1,10,0,Alto Acoplamento Efferent
 V ,[CLOSEABLE],org.jbei.ice.lib.search.blast.BlastPlus,rebuildSequenceDatabase,27,6,9,1,Muitos Desvios
 V ,SBOLBASEVISITOR,org.jbei.ice.lib.parsers.sbol.ICESBOLParserVisitor,walkTree,22,6,8,2,Muitos Desvios
 X ,ENTITY,org.jbei.ice.storage.model.Group,setType,3,1,2,1,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.storage.ModelToInfoFactory,getCommon,70,12,17,2,Alto Acoplamento Efferent
" A, D, V ",TEST,org.jbei.ice.lib.dto.entry.CustomFieldsTest,testGetFieldsForPart,19,3,12,0,Alto Acoplamento Efferent
" A, R, V, X ",SERVICE,org.jbei.ice.services.rest.AnnotationResource,getFeatures,11,4,7,5,Muitos Parametros
" A, R, D, V, X ",PERSISTENCE,org.jbei.ice.storage.hibernate.dao.SequenceFeatureDAO,getSequenceFeaturesCount,17,2,16,3,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.entry.EntryUtil,setStrainDataFromField,12,4,3,3,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.net.RemoteContact,getPublicEntry,8,2,4,3,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.entry.attachment.Attachments,delete,15,4,10,3,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.account.Accounts,filterAccount,13,2,8,3,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.bulkupload.BulkUploadController,addPermission,9,2,8,3,Muitos Parametros
 V ,HASENTRY,org.jbei.ice.lib.parsers.genbank.GenBankParser,parseOriginTag,23,5,7,1,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.entry.sequence.SequenceUtil,detectFormat,9,5,5,1,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.entry.sequence.PartSequence,update,24,5,11,2,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.storage.hibernate.search.HibernateSearch,filterBlastResults,36,6,27,5,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.config.ConfigurationController,autoUpdateSetting,39,7,17,2,Alto Acoplamento Efferent
 V ,[IAUTHENTICATION],org.jbei.ice.lib.account.authentication.LblLdapAuthentication,authenticates,25,9,4,2,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.entry.sequence.PartTraceSequences,buildOrRebuildAlignment,71,17,14,2,Metodo Longo
 V ,TEST,org.jbei.ice.lib.access.TokenVerificationTest,testVerifyAPIKey,22,2,9,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.net.RemoteEntries,getPublicEntries,24,5,14,5,Muitos Desvios
 X ,ENTITY,org.jbei.ice.storage.model.Experiment,setSubjects,3,1,2,1,Muitos Parametros
 V ,HASENTRY,org.jbei.ice.lib.parsers.fasta.FastaParser,parse,27,5,10,2,Metodo Longo
 X ,ENTITY,org.jbei.ice.storage.model.AccountPreferences,setPreferences,3,1,2,1,Muitos Parametros
" A, R, V, X ",PERSISTENCE,org.jbei.ice.storage.hibernate.dao.AuditDAO,getAuditsForEntry,14,4,10,5,Muitos Parametros
 V ,SERVICE,org.jbei.ice.services.rest.BulkUploadResource,uploadSequenceFile,16,3,10,4,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.folder.collection.Collection,getBulkUploadFolder,22,4,13,3,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.RemotePartner,setFetched,3,1,2,1,Muitos Parametros
 V ,[CONTAINERREQUESTFILTER| READERINTERCEPTOR],org.jbei.ice.services.rest.AuthenticationInterceptor,filter,20,5,9,1,Muitos Desvios
" A, R, D, V, X ",TEST,org.jbei.ice.lib.net.RemoteTransferTest,testGetPartsForTransfer,33,2,14,0,Alto Acoplamento Efferent
 V ,SERVICE,org.jbei.ice.services.rest.PartResource,deleteLink,7,1,6,3,Muitos Parametros
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.BulkUploadDAO,retrieveDraftEntries,13,2,9,3,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.servlet.InfoToModelFactory,infoToSeedForField,37,12,11,3,Metodo Longo
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.FolderDAO,retrieveFolderContents,38,9,15,3,Metodo Longo
" A, R, V, X ",SERVICE,org.jbei.ice.services.rest.ManuscriptResource,getList,4,1,5,5,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.entry.sequence.annotation.Annotations,generate,39,13,21,2,Metodo Longo
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.FolderDAO,retrieveFolderContents,38,9,15,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.entry.SharedEntries,getEntries,13,2,17,6,Muitos Parametros
" A, R, D, V, X ",HASENTRY,org.jbei.ice.lib.entry.EntryCreator,createEntry,52,17,18,3,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.folder.collection.Collection,getBulkUploadFolder,22,4,13,3,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.folder.FolderController,getPublicEntries,21,3,18,5,Alto Acoplamento Efferent
" A, R, D, V, X ",MODEL,org.jbei.ice.services.rest.PartDataJSONHandler,readFrom,6,1,10,6,Muitos Parametros
 V ,HASENTRY,org.jbei.ice.lib.entry.EntryController,getRequestedEntry,21,6,13,5,Muitos Desvios
" A, V ",HASENTRY,org.jbei.ice.lib.entry.sample.SampleService,getSamplesByBarcode,20,8,12,2,Alto Acoplamento Efferent
 V ,[CLOSEABLE],org.jbei.ice.lib.search.blast.BlastPlus,runBlastQuery,41,7,18,2,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.bulkupload.BulkEntryCreator,submitBulkImportDraft,29,6,10,3,Muitos Parametros
 V ,SERVICE,org.jbei.ice.services.rest.WebResource,getWebEntries,11,2,7,3,Muitos Parametros
 V ,HASENTRY,org.jbei.ice.lib.folder.FolderPermissions,disablePublicReadAccess,13,3,9,0,Alto Acoplamento Efferent
" A, D, V ",TASK,org.jbei.ice.lib.executor.TransferTask,execute,15,3,12,0,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.Sequence,setIdentifier,3,1,2,1,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Storage,setStorageType,3,1,2,1,Muitos Parametros
" D, V ",TEST,org.jbei.ice.storage.hibernate.dao.FolderDAOTest,testGetFolderSize,20,2,11,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.common.logging.Logger,sendEmail,27,6,7,2,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.entry.sample.RequestRetriever,generateCSVFile,53,17,20,2,Metodo Longo
 X ,ENTITY,org.jbei.ice.storage.model.Protein,setGeneName,3,1,2,1,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Request,setType,3,1,2,1,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.message.Messages,send,33,13,13,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.net.RemoteEntriesAsCSV,writeDataEntries,39,7,21,5,Muitos Parametros
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.EntryDAO,getMatchingPlasmidField,25,5,9,3,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.AnnotationLocation,setGenbankStart,3,1,2,1,Muitos Parametros
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.PermissionDAO,retrieveAccountPermissions,17,2,10,3,Alto Acoplamento Efferent
" A, D, V ",TEST,org.jbei.ice.storage.hibernate.dao.FolderDAOTest,testRemoveFolderEntries,28,2,12,0,Alto Acoplamento Efferent
" D, V ",TEST,org.jbei.ice.lib.entry.sample.SampleServiceTest,testGetSamplesByBarcode,16,1,11,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.search.filter.SearchFieldFactory,entryFields,21,6,4,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.parsers.abi.ABITrace,setTraces,55,18,8,0,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.entry.sequence.PartTraceSequences,importTraceSequence,15,6,10,3,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.RemotePartner,setSalt,3,1,2,1,Muitos Parametros
" A, V, X ",UNDEFINED,org.jbei.ice.lib.dto.web.WebEntries,fetchPartnerEntries,23,9,13,1,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.Experiment,setOwnerEmail,3,1,2,1,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Request,setUpdated,3,1,2,1,Muitos Parametros
 V ,AUTHORIZATION,org.jbei.ice.lib.dto.folder.FolderAuthorization,canRead,11,7,8,2,Muitos Desvios
 X ,ENTITY,org.jbei.ice.storage.model.ArabidopsisSeed,setSentToABRC,3,2,2,1,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.servlet.InfoToModelFactory,infoToSeedForField,37,12,11,3,Muitos Parametros
 V ,[IAUTHENTICATION],org.jbei.ice.lib.account.authentication.LblLdapAuthentication,isWikiUser,54,9,13,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.net.RemoteContact,getSequence,15,2,9,6,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Entry,setParameters,13,4,2,1,Muitos Parametros
 V ,SERVICE,org.jbei.ice.services.rest.PartResource,addShotgunSequence,18,2,13,3,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.bulkupload.BulkUploadController,getMatchingPartNumbersForLinks,10,3,10,3,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.TraceSequenceAlignment,setSubjectEnd,3,1,2,1,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Plasmid,setReplicatesIn,3,1,2,1,Muitos Parametros
" A, R, D, V, X ",PERSISTENCE,org.jbei.ice.storage.hibernate.dao.PermissionDAO,retrievePermission,13,5,12,7,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.net.WebPartners,handleRemoteAddRequest,29,6,9,1,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.bulkupload.BulkCSVUpload,getBulkUploadDataFromFile,80,20,27,1,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.folder.FolderContents,remotelyAddEntrySelection,22,6,20,5,Alto Acoplamento Efferent
" A, R, V, X ",AUTHORIZATION,org.jbei.ice.lib.entry.EntryAuthorization,canRead,18,12,10,2,Muitos Desvios
 V ,UNDEFINED,org.jbei.ice.lib.net.WoRController,updateWebPartner,26,5,10,3,Metodo Longo
 X ,ENTITY,org.jbei.ice.storage.model.ManuscriptModel,setCreationTime,3,1,2,1,Muitos Parametros
 V ,SERVICE,org.jbei.ice.services.rest.PartResource,createLink,6,1,5,3,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Permission,setCanRead,3,1,2,1,Muitos Parametros
" A, R, V, X ",HASENTRY,org.jbei.ice.lib.parsers.genbank.GenBankParser,parseQualifiers,49,11,10,2,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.entry.EntriesAsCSV,writeList,48,12,26,1,Muitos Desvios
" A, R, D, V, X ",PERSISTENCE,org.jbei.ice.storage.hibernate.dao.SequenceFeatureDAO,getSequenceFeatures,16,2,17,5,Alto Acoplamento Efferent
" A, V, X ",SERVICE,org.jbei.ice.services.rest.PartResource,addShotgunSequence,18,2,13,3,Alto Acoplamento Efferent
" A, V ",PERSISTENCE,org.jbei.ice.storage.hibernate.dao.PermissionDAO,retrievePermission,13,5,12,7,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.bulkupload.BulkUploadController,getMatchingPartNumbersForLinks,10,3,10,3,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.lib.net.RemoteEntries,getPublicEntry,6,4,7,3,Muitos Parametros
 V ,SERVICE,org.jbei.ice.services.rest.IceRestClient,postSequenceFile,15,2,11,4,Alto Acoplamento Efferent
 V ,TEST,org.jbei.ice.lib.bulkupload.BulkUploadControllerTest,testDeletePermission,24,1,10,0,Alto Acoplamento Efferent
 V ,TEST,org.jbei.ice.lib.entry.sample.SampleServiceTest,numberToPosition,24,9,3,1,Metodo Longo
 X ,ENTITY,org.jbei.ice.storage.model.Preference,setKey,3,1,2,1,Muitos Parametros
 V ,HASENTRY,org.jbei.ice.lib.entry.Entries,validateEntries,33,8,16,2,Muitos Desvios
" A, V, X ",[CLOSEABLE],org.jbei.ice.lib.entry.sample.SampleCSV,verify,49,15,13,0,Alto Acoplamento Efferent
 V ,TASK,org.jbei.ice.lib.search.RebuildLuceneIndexTask,execute,18,3,10,0,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.entry.sequence.composers.formatters.SBOLVisitor,visit,57,15,16,1,Metodo Longo
 X ,ENTITY,org.jbei.ice.storage.model.Entry,setKeywords,3,1,2,1,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.jbei.ice.lib.bulkupload.BulkEntryCreator,doUpdate,36,11,12,3,Muitos Desvios
" V, X ",ENTITY,org.jbei.ice.storage.model.BulkUpload,toDataTransferObject,22,3,5,0,Metodo Longo
 V ,PERSISTENCE,org.jbei.ice.storage.hibernate.dao.FolderDAO,getCanReadFolderIds,14,2,11,2,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.net.RemoteEntries,transferEntries,6,2,7,3,Muitos Parametros
 V ,TEST,org.jbei.ice.lib.bulkupload.BulkUploadControllerTest,testRevertSubmitted,23,1,9,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.parsers.GeneralParser,parse,25,5,10,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.net.RemoteContact,getSequence,15,2,9,6,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.folder.FolderContents,getRemoteContents,30,4,16,3,Muitos Parametros
 V ,UNDEFINED,org.jbei.ice.servlet.InfoToModelFactory,infoToStrainForField,14,4,5,3,Muitos Parametros
" A, R, V, X ",[CLOSEABLE],org.jbei.ice.lib.search.blast.BlastPlus,writeBigFastaFileForFeatures,51,17,19,1,Metodo Longo
 X ,ENTITY,org.jbei.ice.storage.model.ArabidopsisSeed,setParents,3,1,2,1,Muitos Parametros
 X ,ENTITY,org.jbei.ice.storage.model.Sample,setEntry,3,1,2,1,Muitos Parametros
" A, V, X ",PERSISTENCE,org.jbei.ice.storage.hibernate.dao.MessageDAO,retrieveMessages,36,8,18,4,Muitos Parametros
 V ,TASK,org.jbei.ice.lib.net.WebOfRegistriesTask,execute,33,9,10,0,Alto Acoplamento Efferent
 V ,SERVICE,org.jbei.ice.services.rest.SequenceResource,updateSequences,15,3,10,2,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.Entry,setLongDescriptionType,3,1,2,1,Muitos Parametros
" A, R, V, X ",[CLOSEABLE],org.jbei.ice.lib.search.blast.BlastPlus,rebuildDatabase,57,13,15,1,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.config.ConfigurationController,autoUpdateSetting,39,7,17,2,Metodo Longo
 V ,UNDEFINED,org.jbei.ice.lib.net.RemoteEntries,retrieveRemoteToolTip,13,2,10,3,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.folder.FolderController,getPublicFolders,13,2,11,0,Alto Acoplamento Efferent
 V ,HASENTRY,org.jbei.ice.lib.entry.EntryLinks,addLink,18,5,9,2,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.entry.sequence.PartTraceSequences,importTraceSequence,15,6,10,3,Muitos Desvios
" A, V, X ",HASENTRY,org.jbei.ice.lib.parsers.sbol.SBOLParser,parseToGenBank,43,10,16,4,Muitos Desvios
 V ,SERVICE,org.jbei.ice.services.rest.PartResource,moveToTrash,15,2,11,1,Alto Acoplamento Efferent
 X ,ENTITY,org.jbei.ice.storage.model.Request,setPlateDescription,3,1,2,1,Muitos Parametros
" D, V ",TEST,org.jbei.ice.lib.entry.EntryCreatorTest,testCreatePart,33,1,12,0,Metodo Longo
" A, R, D, V, X ",TEST,org.jbei.ice.lib.entry.EntriesTest,testGetEntriesFromSelectionContext,34,1,15,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.jbei.ice.lib.net.RemoteEntries,retrieveRemoteToolTip,13,2,10,3,Muitos Parametros
